game,genre,review
Squad,"Action, Indie, Massively Multiplayer, Strategy","run for 10 minutes, die. repeat"
Squad,"Action, Indie, Massively Multiplayer, Strategy",This and a beer.
Squad,"Action, Indie, Massively Multiplayer, Strategy",bad
The Darkness II,Action,Emo with super powers
The Darkness II,Action,All I can say is this game is underappreciated. The first game is more or less a cult classic that may never see the light of day on PC but The Darkness 2 to me pays so much more love to the source material. From its cell shaded art style to the brutal quad-wielding gun-play I still feel like this game deserves a proper conclusion. Definitely give it a try you will not be disappointed!
Dark Messiah of Might & Magic,"Action, RPG","DMMM is a product of it's time, for sure. It has some brutal jank, poor writing and cringeworthy dialogue. But the game is pretty good, it has good physics, identity, and overall is a lot of fun. Also, ran pretty fine from the get go, thanks Source! Last. thanks to this we have Dishonored so I'll love this forever :)"
Dark Messiah of Might & Magic,"Action, RPG","This game is really good but all I have to say is that the sword play is quite methodical and clunky, basically trading hits 'till someone dies. There's also a huge issue with crashing in this game but I fixed it with putting this command ""-novid +map_background none"" into the game's launch options. Other than that this game is quite enjoyable. Also not to mention the whole atmosphere of this game is really eerie, I love it."
Dark Messiah of Might & Magic,"Action, RPG","The Best Kicking Simulator you could ever spend your money on. I think the reason reviewers ragged on this at the time, was that because of the game's pedigree, they wanted a serious RPG.  Instead you got an incredibly enjoyable action game in which you spend your time dropping goblins into traps and kicking orcs off cliffs.  The reviewers are right about the story and script being garbage, the same overly serious, overly cliche and sexist garbage that has defined Might and Magic since Ubisoft acquired it."
Dark Messiah of Might & Magic,"Action, RPG","I loved this game when I first played but now I do not know. Story isn't so good but it isn't bad if you think how old this game. There are different endings which is great. If you are a fan of Might and Magic series, I guess you will like it too, at least for the lore. Fighting mechanics are pretty progressive but at the same time, it has so many flaws like weirdly missing when you aim at someone. I played the game at hardcore difficulty and regular fighting doesn't make sense, you need to use environment heavily. Plus, most of the times enemies can one-shot you and parrying isn't normal too. I guess developers tried to do so many original things and they couldn't do any of it right. You need to crouch sometimes. I think the game is a First Person Fighting game more than a RPG. And for that aspect, game isn't bad."
Amnesia: A Machine for Pigs,"Action, Adventure, Indie",
My Summer Car,"Indie, Racing, Simulation","Эта игра больших возможностей, ведь здесь не только можно ездить на машине. В начале игры у вас уже есть фургон, на котором можно съездить за бензином или за недостающими деталями на вашу ""машину на лето"". Самая главная начинка в игре – это сбор автомобиля. Вам даётся голый кузов машины, и прикручивай детали как хочешь. Чтобы действительно играть в эту игру, вы должны знать хотя-бы основные узлы автомобиля, если не знаете придётся учить, хотя в интернете есть много гайдов в помощь. Но на этом веселье не заканчивается, вы должны настроить карбюратор и клапана, залить в авто все жидкости. Любой не дотянутый болт может служить причиной поломки, а их там много (болтов). Не забывайте, что вам нужно ещё поспать, поесть, помыться и т. д. (в настройках можно отключить смерть игрока). А на детали на машину и бензин придётся зарабатывать: колоть дрова, откачивать конализацию. Игра находится в разработке, так что можно ждать чего-нибудь нового от разработчиков."
My Summer Car,"Indie, Racing, Simulation","nearly impossible to beat, but everyone can enjoy the fun parts of it."
Men of War: Assault Squad 2,"Action, Simulation, Strategy","As of right now, I fail to see how MOWAS2 is anything more than a full price map pack with a few updated models. I have some issues with this developer so it really doesn't surprise me,  I'll reccomend this game if/when they pull their socks up *Note, I am well aware this game is in Beta/Early Access, it still doesnt change the fact that neither the early access content or what has been advertised looks to be anything more than a few new models, some revamped maps from old games, and a few new sounds.* and for christs sake guys. Update the infantry models from 2007, and stop abusing the rating system by flagging negative reviews as abuse. DMS, you're a joke"
Men of War: Assault Squad 2,"Action, Simulation, Strategy",With the airborne DLC you can do some fun AI skirms. Also a large modding community and workshop support!
Men of War: Assault Squad 2,"Action, Simulation, Strategy",hard
Men of War: Assault Squad 2,"Action, Simulation, Strategy",yes
Men of War: Assault Squad 2,"Action, Simulation, Strategy",best micro management strategy after close combat series.
Ghostwire: Tokyo,Action,Naruto Ghost Buster Simulator
Ghostwire: Tokyo,Action,"When you think that companies cannot go any lower, Bethesda and Tango update the game and add Denuvo to the game POST LAUNCH. This should be ILLEGAL, when people purchased this there was NO MENTION of Denuvo on the page, and now people have to deal with this bloatware that makes the game stutter. Absolutely shameful Bethesda, you never learn."
Assassin’s Creed® Brotherhood,"Action, Adventure",I remember my excitement for Assassin's Creed Brotherhood very vividly since it was a direct continuation of Ezio's story which at the time was great since AC2 left off on an incredible cliffhanger at least from Ezio's perspective. When I replayed it recently i definitely enjoyed it more than I remember especially since you return to the briefly visited Rome. This time around however Ezio's status as a master assassin finally comes centerfold since as the subtitle implies you lead the brotherhood and train new assassins that will help you in reclaiming Rome. And it's genuinely a fun system especially when it comes to inducting them as a master assassin. Reclaiming Rome is also another fun thing since it feels like a heavily expanded Villa from the previous game with its own little caveats that make things interesting. This game also has a nice little jaw dropper of an ending one little warning with this game is for a game from 2011 you will have technical issues due to optimization so do be aware of that when you do jump in. But all in all I highly recommend Ezio's second chapter for anyone new to the series.
Assassin’s Creed® Brotherhood,"Action, Adventure",None of assassin's creed series can beat Ezio series ;) Even with high graphic...
Assassin’s Creed® Brotherhood,"Action, Adventure","Finished(90%+) it this 2020. Even if it was released years ago, I would still recommend this game to: Assassin's Creed fans: But start with AC:II for the full Ezio experience. Great story. Story-Driven games fans: Same as above ^. 3rd Person Action Adventure fans: Graphics are outdated but mechanics still hold up. Especially for the price(get it on sale). I would not recommend this to gamers who doesn't fit the categories above. For that I would recommend much more recent AC games. Note: Played this game solely single-player."
Assassin's Creed 2,"Action, Adventure","Very nostalgic, a challenge in which i am seeking. if you got extra cash pick her up and take her home :)"
Assassin's Creed 2,"Action, Adventure",Yessss !
Assassin's Creed 2,"Action, Adventure",Çıktığı senelerde PS3 de tam 6 defa bitirdim. Sonrasında Uplay den satın alıp 2 kere bitirdim. Ezio Collection çıktığında 3 kere bitirdim. Şimdi ise Steam den satın alıp bitiriyorum. Hadi hayırlısı.
Assassin's Creed 2,"Action, Adventure","The beginning of a Legacy Alright, lets be real here. Assassin's Creed at this point has slowly but surely devolved into Call of Duty with almost yearly sequels, prequels, spin-offs, and all sorts of tom foolery seeping from the long running franchise. However I will say that the original and the Ezio storyline are among one of my favorites in the series. Yes the other games have its moments and I will say without shame that Black Flag is still one of the best even though it fell of the beaten path of Desmond's boring midlife crisis (thankfully). But before we had Spartans and Pirates we had a Syrian and a badass Italian Assassin that is worthy of praise. Assassin's Creed 2 is (in my honest to god opinion) the Empire Strikes Back of the series. Going above and beyond to reshape the already established formula of the prior game in a big way. Gone are the days of relying on a singular set of weapons that eventually get upgraded after certain chapters you slowly build up your arsenal and become better. Another big change is the character you play as. No longer are you playing as the master Assassin Altair you now take on the role of a young firecracker named Ezio, whom due to certain circumstances takes up the classic white robes and hidden blade in a quest for revenge. And that's the beauty of this game. You spend so much time with this character seeing him slowly evolve from a spunky young man to the stuff of legends. You can feel Ezio becoming more skilled in the Assassin trade from the way you must upgrade your armor and weapons as well as train him and that's just the tip of the iceberg of great additions. You can dye your robes to break away from the traditional red and white color scheme that is so popular with the Creed, gradually upgrade your hidden blade with weapons that add more value to your already expanded line up of skills. One feature that would later be expanded on in Brotherhood and Revelations you can build up a home base that comes in the form of the Villa de Auditore and even though its nothing too staggering it gives a sense of pride to build up this dilapidated town with guilds and shops which also gives you a source of income. Also the Villa is home to one very special collectible that is worth hunting for. To me AC2 is a worthy sequel that should never be overshadowed especially since it kickstarted a lot of the already prominent features in recent titles and the sequels that followed Ezio's tale also owe it to this game. This game will always be one of the standouts of the series."
Assassin's Creed 2,"Action, Adventure","One of the best Assassin's Creed games. The beautiful cities of Florence, Venice, Roma for us to parkour in and the first game with Ezio in it!"
Divinity: Original Sin - Enhanced Edition,"Adventure, Indie, RPG, Strategy","The combat in this game is the most god awful ♥♥♥♥ I've ever experienced. If you're not fighting a large group that hit like trucks and have tons of health you're dealing with non stop crippling status effects and stun locks. If its not that then you have a battlefield that looks like elemental diarrhea. Every combat takes me like 20-30 minutes to get through if I'm lucky, sometimes its easily 40 minutes - the animations are slow and the AI regularly breaks down and pauses for sometimes 1 minute straight. I haven't had a single combat where I felt like it wasn't painful."
Assassin's Creed® Odyssey,"Action, Adventure, RPG","I typed a proper review, and then accidentally hit cancel... fug. Hell, I forgot I even own this on Steam. Havent touched AC for 10 years,  I like most things about this one, I dont like that its a typical ubisoft game that's basically the same as everything from Farcry, AssCreed, Ghost Recon and Watch dogs just in a different setting... but the RPG shift is a welcome change compared to what I left the series with story wise, while I understand there was some mysoginistic crowing about being able to play a female, IDGAF about any of that, they add both characters to the world in an interesting way,  far better than Odyssey's followup with whatever shape shifting gender bending crap that is going on with the Eivor character in Valhalla. This game's biggest problem is simply that it's too big and bloated with busywork, like 25 regions each with like 1 to 3 hours of stuff that must be completed in them,  it's incredibly repetitive. Other than that.  For a series I boycotted for almost 10 years,  it's a refreshing return. I've only put a few hours into it, but so far, I still like Odyssey more than Valhalla"
Assassin's Creed® Odyssey,"Action, Adventure, RPG","Game play-wise, its pretty much Assassin's Creed.  You jump on things, climb things, murder people, etc.  Its not winning awards for new and innovative elements. But its HUGE (although vastly squashed compared to actual Greece, obviously).  And gorgeous; I often felt like just hanging out on the beach.  And the characters, especially Kassandra, are fun.  And the quests are often funny or dramatic or interesting.  And I love the mercenaries that hunt you down periodically (shades of the system in Shadows of Mordor).    A solid, fun, and enjoyable game."
Assassin's Creed® Odyssey,"Action, Adventure, RPG",Assassin's Creed + RPG + Greek mythology - Assassin's Creed = Assassin's Creed Odyssey This is not an Assassin's Creed game.
Assassin's Creed® Odyssey,"Action, Adventure, RPG",Way to demanding. No more then 45fps on medium settings on a Overclocked i5-7600k with a EVGA 1070 16bg RAM. And I have to have another launcher on my computer. Cannot stand ubisofts garbage launcher.
Assassin's Creed® Odyssey,"Action, Adventure, RPG","Overpriced SJW revision of history, assets reused from AC Origins, storyline is meh, gameplay dynamics are not too bad though, the whole adventure and rpg aspects added to the game makes it barely playable yes, wait for a huge discount."
Assassin's Creed® Odyssey,"Action, Adventure, RPG",Honestly enjoyable even if the game design strayed far away from what assasin's creed originally stood for. Not too many game breaking glitches and the game is full of content wich is surprising considering how this is a ubisoft title.. wich also means you gotta deal with their UPLAY bs.
Unturned,"Action, Adventure, Casual, Indie, Free To Play",minecraft zombies
Unturned,"Action, Adventure, Casual, Indie, Free To Play",hej
Unturned,"Action, Adventure, Casual, Indie, Free To Play",Great Survival game!! Love the visuals !
Unturned,"Action, Adventure, Casual, Indie, Free To Play",good but good and sometimes get boring but still good
Unturned,"Action, Adventure, Casual, Indie, Free To Play",its cool maybe
Fallout: New Vegas,"Action, RPG",The House Always Wins
Fallout: New Vegas,"Action, RPG","Hands down , best Fallout than 3 and 4"
Fallout: New Vegas,"Action, RPG","Despite the infinite loading glitch that occurs frequently, this game is still great. I highly recommend you buy this on GOG instead of Steam for a smooth experience. Hours upon hours of content. Near infinite replayability. I still prefer Fallout 3 just a bit more, but this game is a close second."
Fallout: New Vegas,"Action, RPG","Game was a smoking turd when it came out.  But after fixes, and mods. It became a compelling alternitave to Fallout 3. While years apart, and different developers.  Both games filled a niche. and Compliment each other. Too bad the Developers are wrapped up in the PC Store Cancer war now."
Fallout: New Vegas,"Action, RPG",Alternate reality where the entire world is as dangerous as australia BUT nuked. Better check those toilet seats for spoidah mate.
Fallout: New Vegas,"Action, RPG",Yes
Fallout: New Vegas,"Action, RPG",this video game turned me into a woman
Fallout: New Vegas,"Action, RPG",Great game but I hate taxes
Fallout: New Vegas,"Action, RPG","Average story, some fun quests and long playtime. It's an okay RPG and at least it is a fallout game. However you need to play with mods or else you can't play some builds like explosion. Even with the mods, there are lots of bugs which Bethesda never cared like every single game of this developer's games. VATS system is pretty bad in this game by the way. I do not know why I gave this game a thumbs up. I guess it is because I like RPGs and first Fallout games. Anyway, buying it with bundle which includes DLCs at the sale is a pretty good idea."
Fallout: New Vegas,"Action, RPG",I got Spurs that jingle jangle jingle
AdVenture Capitalist,"Casual, Indie, Free To Play",Bitcoin in a nutshell.
AdVenture Capitalist,"Casual, Indie, Free To Play","Fun & Addictive This is a really easy and nice casual game to play for all ages, but at the same time addictive as you cant help but keep coming back to it, i guess the lure of earning billions upon billions of Pounds/Dollars is too much to stay away from, even if it is fake money lol Game runs in real time so you don't have to constantly sit at the screen watching the money build up before you can buy another upgrade/business, tune can be a little repetitive after a while but that's the only thing that i find annoying about the game. Also, for those who get truly addicted to this game (like i have) there is also an Adventure Capitalist App!! I have it on ios so i don't know if there's and android version, but again its free, tho like the pc version there is the option for micro transactions, but with a little patience you really don't NEED them to play the game as you can easily enjoy it without them :D"
AdVenture Capitalist,"Casual, Indie, Free To Play",Fun game.
AdVenture Capitalist,"Casual, Indie, Free To Play","I guess you have to have serious obsession with either very large numbers (I have to admit numerals like tresexagintillion were not part of my usual vocabulary till recently)  or with (ancient) greek numerals (vide supra...)... or  to have serious greed issues... I, for one, am combination of all those three. This game is fun."
Cyberpunk 2077,RPG,"I had a positive review of this game at the launch. I really liked Keanu & thought all the bugs n glitches could be forgiven because of the story. Fast forward 1.5 patch, I played this game again for like 10 hours, having finished the main story and side contents before I had nothing to do but to play some gigs n roam around the NC. That is when I realized how empty, unfinished, soul-less it is. I couldn't be forgiving about the bugs n glitches anymore; I mean come on it's been over a year now and this game was advertised for 7 years lmao. I never hated the walking of NPC so much in a game. Even the story which left okayish last year feels like it didn't really have an impact on the city or laws like an RPG game should have. This game is nothing but a BROKEN TRASH."
Cyberpunk 2077,RPG,"Cyberpunk wasn’t always good, but if you get it now, you’ll forget this game’s messy history and get pulled into one of the most beautiful games I’ve ever played (note: my steam playtime is not indicative of my total playtime- my first full playthrough was on PlayStation 5). It’s important to remember Cyberpunk’s launch, and it’s stupid to preorder games. That being said, this review is not of this game’s messy development or release. This is a review of the game itself. This is a great game now, despite it all."
Cyberpunk 2077,RPG,"Still has a lot to develop, wait until properly fixed. Has some 100+ hours of game play potential. Finished it, still buggy as hell, especially as the game gets closer to the ending... HOW can you miss those bugs  I will never know... And the endings can all be achieved almost at the ending making our choices almost meaningless throughout the game..."
Cyberpunk 2077,RPG,Good game 11/10
Cyberpunk 2077,RPG,"𝘕𝘰𝘸 𝘗𝘭𝘢𝘺𝘪𝘯𝘨: I Really Want to Stay at Your House 𝘈𝘳𝘵𝘪𝘴𝘵: Rosa Walton, Hallie Coggins ───────────⚪───────────────────────── ◄◄⠀▐▐ ⠀►►⠀⠀⠀ 0:55 / 3:55　⠀ ───○ 🔊⠀　ᴴᴰ ⚙ ❐ ⊏⊐"
Cyberpunk 2077,RPG,"fun game abit overwhelming but when you get into it, you REALLY get into it"
Cyberpunk 2077,RPG,"I haven't forgiven CDPR for one of the most overhyped, false advertised, unfinished piles of garbage in AAA history.  The launch of this game, and the amount of features that it was missing, (absolutely nothing to do with bugs) was a f'ing travesty. But I've mostly forgiven them. 3 years of bugfixing, and content upgrades later, I have more positive things to say than negative. I haven't finished it's expansion yet, but its mostly given me what I wanted from it. At the end of Cyberpunk's story, with 2.0 and the one and only DLC releasing, It's just a shame so much time was spent patching holes in the boat that really never should have been there in the first place. (I've edited this at the end of 2024 with patch 2.2,  they slipped more stuff in at the very last moment and it just makes it even more sad that it took this long to get here in the first place.  At the end, playing the game start to finish is easily an 8 or 9 out of 10.  but the game is end of life now,  so much time spend fixing things that shouldn't have been rushed and lied about in the first place) CP2077 Was Rushed to market to cash in on a holiday season, and it almost completely destroyed CDPR's reputation.  After much pain and suffering, they righted most of the wrongs.  but this game will forever be a cautionary tale"
Cyberpunk 2077,RPG,"I just want a game where the devs dont make the harder difficulties just bullet sponges. Why not increase damage both ways and make combat quick and decisive, I wish i could refund this piece of ♥♥♥♥ because i cant do a stealth run with a silenced pistol when i have to put 2 mags in to the back of a normal enemies head just to kill them. Pathetic excuse for a title."
Cyberpunk 2077,RPG,"I played this game years after release to bypass all the bugs and bugs still were there. Not really big ones beside Phone bug with Ward. Game was fun. I'm not really much fan of open world as it seem to consume my time for no reason in repetitive tasks. Story was interesting but its not even near the narrative levels of Witcher. Completely different games. I don't really see reason to play it again because choices have low impact. It is more like Cyberpunk GTA and its good as that. Overall i see this game as fine, but could be better. Visuals are great. Main story is good."
Cyberpunk 2077,RPG,I like it a bit short but always room for improvement
Assassin's Creed Freedom Cry,"Action, Adventure","Played using max settings and SMAA at 4K 60 fps (AMD Ryzen 3800x, RX 6800 XT and 32 GB DDR4 RAM) using a ReShade preset. Gameplay: 8/10 - Good old Assassin's Creed 4 style combat. Story: 6.5/10 - Overall enjoyable, but nothing special. Didn't put me to sleep. Graphics: 7/10 - Looks good for 2014. Music and sound design: 6.5/10 - Soundtrack had a recognizable motif, but was not memorable. SFX decent. Replayability: 5/10 - Small map. Nothing left to do once you finish the story and grab the few collectibles. A formulaic, standalone DLC entry for AC4 Black Flag, this third-person action/adventure game follows Adewale, a freed slave that used to ride with Black Flag's protagonist Edward Kenway. Adewale's combat style is distinct from Kenway's and definitely felt good, but it's really just more of the same. The story was an enjoyable experience, especially if you really wanted to know more about him and his convictions following on his appearance in Black Flag; however, it is nothing to cry home about. There is very limited weapon customization, and no appearance customization at all for Adewale. I accidentally stumbled upon the best machete in the game just exploring on my ship following the first memory sequence. The best ranged weapon comes from 100% synch-ing the short main story, which I was able to do in 6 hours along with obtaining all chests and collectibles. Freedom Cry looks and runs great on modern hardware, but is capped at 60 fps with horrible screen tearing even with AMD Freesync Premium if the in-game Vsync is turned off, so I recommend playing with Vsync ON. Overall, if you enjoy the formulaic style of Assassin's Creed games prior to Origins, Freedom Cry is a great short adventure, and worth picking up for cheap."
Devil May Cry 5,Action,"Game: Devil May Cry 5 Developer/Publisher: Capcom Release date: 8th March 2019 🔥{Graphics}--- ☐ You forget what reality is ☑ Beautiful ☐ Good ☐ Decent ☐ Bad ☐ Don‘t look too long at it ☐ Paint.exe 🔥{Gameplay}--- ☑ Very good ☐ Good ☐ It‘s just gameplay ☐ Meh ☐ Starring at walls is better ☐ Just don‘t 🔥{Audio}--- ☐ Eargasm ☑ Very good ☐ Good ☐ Not too bad ☐ Bad ☐ Earrape 🔥{Audience} ☐ Kids ☑ Teens ☑ Adults ☑ Human 🔥{PC Requirements} ☐ Check if you can run paint ☐ Potato ☑ Decent ☐ Fast ☐ Rich boiiiiii ☐ Ask NASA if they have a spare computer 🔥{Difficulity} ☐ Just press ‚A‘ ☐ Easy ☐ Significant brain usage ☑ Easy to learn / hard to master ☑ Difficult ☐ Dark Souls 🔥{Grind} ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isn't necessary to progress ☑ Average grind level ☐ Too much grind ☐ You‘ll need a second life for grinding 🔥{Story} ☐ Story? ☐ Text or Audio floating around ☐ Average ☐ Good ☑ Amazing ☐ It‘ll replace your life 🔥{Game Time} ☐ Long enough for a cup of coffee ☐ Short ☐ Average ☑ Long ☐ To infinity and beyond 🔥{Price} ☐ It’s free! ☑ Worth the price ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money 🔥{Bugs} ☑ Never heard of ☐ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs Devil may cry such a magnificent series. You can spend hours without getting tired. Dozens of combos to memorize. Countless demons to kill. Huge respect towards Capcom for bringing this series back. I am huge(?) DMC fan as it's super enjoyable. The music the gameplay makes this game stand out. DMC is a land in Hack N slash. With every entry with a twist and different style. It's a huge change from DMC 4. Where the story stayed strong and unhold with every mission you complete. The gameplay stayed the same. Which felt great. **(Might contain some spoilers)** DMC5 has a different take on the story. The order of the games has been changed to Devil May Cry 3, followed by Devil May Cry, then Devil May Cry 2, Devil May Cry 4, and Devil May Cry 5. The summary of the story is: a new demon king has arrived, who is outstandingly powerful than the heroes. Dante got a gig to stop him. Dmc5 has 3 playable characters (4 with Vergil DLC) You play as Nero(from dmc4), Dante and V(newest entry in the series). The visuals are great. The characters are well detailed. The environment is now more destructible than ever. Pillars, builds, bookshelves are destructible and the animation is smooth. The gameplay style stayed the same from DMC4. The controls have been improved a lot. The photo mode was cherry on top of a cake. Photomode was simple and easy to use. The story was quite the interesting one. Tbh I enjoyed this one more than any DMC storyline to this date. Personally, I think this is the overall best in the series. Nero has been totally rebranded. Now he's less a simp and more a Warrior. The story intensives on dante arrival. Dante's OP. Every character has its own twist and turn. The ending hints sequel. Which would be great. Highly recommended. Probably the best DMC game for me."
Devil May Cry 5,Action,You should motivate yourself NOW
Devil May Cry 5,Action,.
Devil May Cry 5,Action,Very Good
Devil May Cry 5,Action,You dont get nearly 100 hours in a 3 hour game without that game being damn good
Devil May Cry 5,Action,"It's gorgeous, stylish and funny just as a Devil May Cry should be. Wait, this isn't enough to you? Well, what if we throw some 3 player coop to the mix? ""natural"" multiplayer is avaliable in specific missions, where all three characters are together, but we're on PC, so we can use mods to enable that sweet multiplayer to beat ALL THE MISSIONS with a friend."
Devil May Cry 5,Action,"Yeah they really did it. They brought DMC back from the dead, and simply created the best game of the franchise. Weeeee"
Frostpunk,"Simulation, Strategy","Good mixture of city builder and survival game. Game mechanics are original. Discovering places and trying to survive the storm is fun but it gets boring because there isn't much to do. Even though survival difficulty and adjusting the game's rules are really hard, sandbox mode is completely meaningless, you try to survive for two storms, after that you would probably have already organised everything, so game becomes meaningless. Soundtracks are good but they are pretty limited. There are some scenarios to play for story but they are pretty limited too. Story and choices are standing points of the game. It makes you feel about some certain situations."
Frostpunk,"Simulation, Strategy","Awesome graphics combined applied to an interesting steam-punk / post-apocalyptic storyline in a city building and management survival game, I'd prefer to be as free as in Cities Skylines in terms of building, but still a good game."
Frostpunk,"Simulation, Strategy","Yup, it's good."
Frostpunk,"Simulation, Strategy","A deeply satisfying experience! This masterwork survival citybuilder with heart and soul is best enjoyed slowly, thoughtfully, even prayerfully. Its intuitive user-interface never bogs down with analytical details; its humanity always shines through. Its resource management and worker placement feels personal; each person has a name, a family. All working together and caring for eachother to survive; not for glory or greed, territory or spectacle. I love Frostpunk; it's a gem. I play it on Sunday; it's like church."
Frostpunk,"Simulation, Strategy","This game gave me: · Acne · AIDS · allergies · Alice in Wonderland Syndrome (AIWS) · Alzheimer's disease · anal abscesses · anal Cancer · anal Itching · anal Tear · anxiety disorders · arthritis · asthma · astigmatism · autism · autoimmune diseases · Auto-Brewert syndrome · Attention deficit hyperactivity disorder (ADHD) · Autistic spectrum disorder (ASD) · Asbestosis · bad breath · Bacterial vaginosis · benign prostate hyperplasia (BPH) · bipolar disorder · body odors · Bone cancer · bone placement disorder · Bowel cancer · bloating · brain cancer · brain damage · Brain tumours · Bronchitis · breast cancer · candidacies · cataracts · carpel tunnel syndrome · Changes in bowel movements · celiac disease · cervical cancer · Chest infection · Chest pain · chicken pox · Chlamydia · chronic fatigue syndrome (CFS) · chronic illness · cold sores · colon cancer · Coma · Congenital Insensitivity to Pain · Conjunctivitis · constipation · common cold · COPD · cough · crippling depression · Crohn's disease · Corona Virus · cystic fibrosis · Dehydration · dementia · diabetes · diarrhea · depression · down syndrome · Dry mouth · Earache · eating disorders · Ebola · eczema · endometriosis · Epilepsy · Erectile dysfunction · eye cancer · eye disorders · Fatigue · fibroids · fibromyalgia · Foreign Accent Syndrome · Farting · flu · food poisoning · Fungal nail infection · Gallbladder cancer · Gallstones · genital herpes · gonorrhea · Gum disease · Graves' disease · hallucinations · Hashimoto's thyroiditis · hay fever · Hearing loss · hepatitis A, B, C, D and E · herpes · high cholesterol · HIV · Hodgkin's disease · Human Werewolf Syndrome · Hutchinson-Gilford Progeria Syndrome · HPV · hypertension · Immediate bowel syndrome · Indigestion · Ingrown toenail · Itching · Itchy bottom · Joint abnormalities · Kidney cancer · Kidney infection · Kidney stones · Leg cramps · Liver cancer · Liver disease · Lung cancer · Measles · Mesothelioma · Mouth cancer · Nasal and sinus cancer · Nosebleed · Obesity · Osteoporosis · Old man syndrome · Pancreatic cancer · Panic disorder · Parkinson's disease · Personality disorder · Persistent Sexual Arousal Syndrome · Prostate cancer · Radiation poisoning · Reactive arthritis · Restless legs syndrome · Walking Corpse Syndrome · Shingles · Shortness of breath · Skin cancer · Sore throat · Sugar cravings · Sunburn · Stiff Person Syndrome · Stoneman Syndrome · Stomach cancer · Stroke · Sexually transmitted diseases (STD's) · toenail fungus · Tuberculosis · T-posing syndrome · Urinary track infection · Vomit disorder · Whooping cough · Yellow fever · Yeast Infection · Conclusion: I have all of the above but its amazing so play it"
Frostpunk,"Simulation, Strategy","A great mix of strategy, story and atmosphere, 15 hours in and still haven't done anything outside the first scenario!"
Frostpunk,"Simulation, Strategy","I highly recommend this game if you fall into one of the following three categories: - you want to play a city builder (Cities Skylines, SimCity, etc) that puts more pressure on you to survive - you have always wanted to get into basebuilding games (RimWorld, Dwarf Fortress, etc) but have found them a bit overwhelming - you love basebuilding games and you're still interested in something story driven that has a more limited scope I just beat the first scenario on Normal (after one restart due to learning how building placement needs to be managed), and I can't wait to play the other scenarios - and replay the first one. The atmosphere is fantastic. I really felt like I was part of a desperate struggle to survive an ice age apocalypse. I loved the aesthetic of the town, and the feel of the world around it. This may be a drawback if you're not into post-apocalyptic or survival type scenarios, or if you don't like occasional scripted story events. The game limits how much of the world you get to interact with and streamlines your management and building options, but still gives you tons of meaningful choices to make. If you're looking for a more open-ended basebuilding game, or a game that lets you get really deep into a simulated city, you may find this game a bit shallow. But if you're not worried about those cautionary notes, I heartily recommend this game to anyone who's interested."
Dead Island: Epidemic,"Action, Free To Play, Early Access","Boring pay to win game, where you need to grind for few hours vs PvE before you can even play against players. Was too dreadful experience for me and uninstalled after 1.5 hours as the PvE is just ridiculously easy. There's minimal character progression, no drops on the levels (just some crafting components after rounds). Characters are NOT available for free to play players, you need to even buy the new characters. AVOID!"
Little Nightmares,Adventure,
Little Nightmares,Adventure,"run through the whole game on steamdeck, great ! ♥♥♥♥♥♥ has got some long ass arms"
Little Nightmares,Adventure,Very GOOD
Little Nightmares,Adventure,"nice little game with a unique atmosphere, but it's very short one so get it when it goes on sale."
Little Nightmares,Adventure,"This is the best mindblowing horror surviving puzzle game having the best graphics and really,really confusing storyline this game can easily be played in a low end pc  with medium specs and optimised graphics I really love this game in my opinion i horror gamer should buy this game"
Little Nightmares,Adventure,Amazing story and amazing gameplay but the main story is only 2 hours long. I got this game for $1 so pretty good for the price.
Little Nightmares,Adventure,Those devs gave the game for free but now they will make me buy DLC.
Little Nightmares,Adventure,Americans:
Little Nightmares,Adventure,very good buggy but good
Little Nightmares,Adventure,"A spooky hide and seek game, a mysterious character in a beautiful creeepy place.. --What is it?-- A side scrolling adventure. You are making your way through dark corridors, and very out of place furniture boat like surroundings, trying to escape the place you find yourself in. Puzzles here and there, with you jumping on things, moving things around and avoiding things that are trying to stop you from escaping. Very stylish and atmospheric."
Entropy : Zero 2,"Action, Free To Play","I am in love with wilson, bless his digital heart. Whole playthrough feels like a standalone game more than a fan mod honestly. Very enjoyable and i highly recommend it.. and if you do try it, please bring wilson along."
Entropy : Zero 2,"Action, Free To Play","Probably the best Half Life related mod to come out in a long time. It feels so new and fun to play. Just having a kick whenever you need instead of switching weapons is a great tool in many situations and you start to appreciate kicking. The guns have nice models and great animations. The models themselves are really good. The game play is really fun and smooth. Its awesome to play the bad guy! My favorite part had to be escorting the target, something about good and bad both not wanting to cooperate with each other but having to in order to escape death was cool to me. Not to mention the Epistle 3 references. It's worth your time especially since it's free. If It gets some recognition by valve that'd be awesome as it really deserves it!"
Entropy : Zero 2,"Action, Free To Play","You better know how to count to 3, Breadmen."
Entropy : Zero 2,"Action, Free To Play","Would have paid money for this! Valve, make it canon!"
Entropy : Zero 2,"Action, Free To Play","If you want to play a modern half life spinoff,  save your money, don't buy that abomination ""Hunt down the Freeman""... Just play this."
Zero Caliber VR,"Action, Casual, Indie, Simulation",no
