Game,Genre,Review
Life is Strange 2,Adventure,"Warning for spoilers. Even though I loved the first two Life is Strange games this game was definitely not for me. I had a hard time finishing it and I procrastinated it for a long time (like a year). At first, I thought that I did not have the mindset but at the third chapter I realized that game was the problem. Writing is really bad and it is not remotely interesting. Characters are really shallow and most of them are really one sided. The little brother was really annoying and repulsive, and it felt like a chore to talk to him for the most of the time. Also, the side characters were much worse than him. Game constantly forces the certain people are racist narrative. Literally every single chapter has a racist right-wing antagonist with a ♥♥♥♥♥♥ stereotype (religious people, even with a church to burn down, multiple hillbillies, cops and border vigilantes at the ♥♥♥♥♥♥♥ wall) except the third chapter which was the most playable chapter for me. The left-wing characters are the same. They are extreme and annoying for the most part. At last chapter there is a guy who says he left his kids and wife, after coming out as a gay man and blames the family for not being okay for being him gay (marrying a woman without even being attracted to hear, making multiple children, all being a lie). Weirdly, it is expected people to be okay with marrying someone without even being remotely attach to a person a start a family, then saying it is not good for me, leaving the family, starting a relationship with a man in a hippie lifestyle while it is being commented as being “brave”. Plus, there are some weird commentaries about “being a real patriot”, because there is a pride flag with American flag. Most of the “good guys” from the game sound like that unfortunately. Another example being a journalist which had rich parents and he lives on the road not being part of the family fortune, since they are cynical people, while researching nudist people. Sadly, they did not even try to create a decent character or story which brings us to the main point of the story: If there is a criminal activity and you are not white, you will go to the jail. Even the one of the endings supports this idea which makes absolutely no sense, there is no evidence for them to be charged. All of the endings are ♥♥♥♥♥♥♥♥ than next one and again do not make any sense. Other than that, the choices are really bad in this game. They do not matter and no impact on the story, since every chapter has some different forgettable character and still the game gives you ♥♥♥♥♥♥ options; like stealing, normalizing a mother who leaves two children (one of them is a baby), because she was “bored” (you are forced to make up with her) or running away from the cops for no reason. I felt the hate while I was playing the game but it was not about the racism against a minority group, it was hate against another group of people. Lastly, I do not know how the developers have the audacity to lecture other people openly with this kind of ♥♥♥♥♥♥ writing, especially being French and making a game about racism in USA while selling it worldwide. Talk about being hypocritical and looking down to people. Most of the people do not play games to be lectured, they play them to have a nice time and this game’s aim is certainly not it."
Life is Strange 2,Adventure,YES half life 2 has a really good  soundtrack and gameplay also i love the story of the two brothers who are on their own journey
Luck be a Landlord,"Indie, Simulation, Strategy",Good goofy fun with my only whine being lack of any meta stat tracking...but that was no longer an issue once I beat the first floor...
Luck be a Landlord,"Indie, Simulation, Strategy","I don't like slot machines but I really enjoyed this game. It's more like a deckbuilder where you pull 20 cards per turn. Fun, fast paced, clever."
Luck be a Landlord,"Indie, Simulation, Strategy","This is a borderline review. The game is fun and has some interesting concepts, but it is a bit repetitive, buggy, and overpriced for what it is. Hopefully as the game gets improved it will change to a ""thumbs up"" ... but as it stands the sheer number of crashes I've had and other issues say ""wait until it is on sale and more polished"" before buying. EDIT: The game does have potential and I hope he makes it more interesting with better synergies and choices, but it is pretty formulaic at the moment. At higher difficulty levels it is all about just getting lucky early drops in symbols and items that work together. Looking forward to seeing what is done with the game, but for now just wait. EDIT2: Okay, I changed from Negative to Positive due to most of the major bugs being fixed that recently cropped up. I'd still advise people to either way for it to go on sale or to try the demo and if you REALLY like it then get it."
Luck be a Landlord,"Indie, Simulation, Strategy",Essentially a perfect game. There's no meaningless fluff - just gameplay. And oh boy does that gameplay keep giving!
METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure",Played demos longer than this
METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure",this game is a piece of ♥♥♥♥
METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure","This is hard to recommend, but if you're at all interested in the Main Game (The Phantom Pain), you probably should play this first. This is really something that should have been packaged with the main game as a prologue chapter. The games campaign is 40 minutes long without cutscenes and with the side missions it comes up to about 2 hours and 40 minutes total. But the game-play is so smooth that I just kept replaying as many times and as differently as a could and there's stuff I haven't discovered."
METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure","it's fun, but selling a one mission from MGS V as a whole game is a scam..."
METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure",METAL GEAR SOLID 5: GROUND IS MY FIRST METAL GEAR GAME ON PC AS I HAVE PLAYED THE OLD GAME ON MY PS3 LIKE THOSE OLD GAMES THIS GAME IS STILL A MASTERPIECE THOUGH THIS GAME IS SHORT AS THE MAIN STORYLINE OF THE GAME CONSIST OF ONLY ONE MISSION BUT YOU CAN TRY THE SIDE MISSIONS THEY ARE ALSO GOOD. THE SEQUEL TO THIS GAME IS METAL GEAR SOLID 5: PHANTOM PAIN WHICH I AM SURELY GONNA TRY THANKS TO HIDEO KOJIMA TO BRING SUCH MASTERPIECE GAMES TO US.
METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure",steam said i bought this game 2 times. kewl
METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure",This game is just tech a demo for the bigger game (MGSV)
METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure",Short but fun
METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure","A good Add-on to MGS 5 V to give more backstory to such a prestigious character, Big Boss."
Manhunt,Action,"One of my favorite Rockstar games and one definitely worth playing. As far as the problems one may experience if trying to run it on modern PC's, the fix can easily be found online and applied in no time. 10/10"
Manhunt,Action,Broken
Manhunt,Action,"Pc port is a mess. Cant even get past the tutorial without having to download some file or change some files or whatever, just skip this one. Its not worth the hassle"
Manhunt,Action,among us
Manhunt,Action,how does this have to do with dream
Max Payne 2: The Fall of Max Payne,Action,i love
Max Payne 2: The Fall of Max Payne,Action,An old classic
Max Payne 2: The Fall of Max Payne,Action,max is so depressed and horny lmao he's literally me
Max Payne 2: The Fall of Max Payne,Action,somehow this game has both the best graphics and some of the best gameplay out of the entire ps2 catalogue
Max Payne 2: The Fall of Max Payne,Action,Played it first time when I was 12 and when I saw this again on steam didn't thought twice to add it to my library. Enjoyed every bit of the the game and story. 10/10
Max Payne 2: The Fall of Max Payne,Action,"Playing Max Payne 1 and 2 back to back really shows how huge the step up from first to second game is. Everything here is improved, graphics, gameplay, story, voice acting, gameplay. All the things I didn't like in the first one are exceptionally better here and the overall product feels much more polished. This was my first playthrough and I enjoyed it very much. The bonus is you don't have to install any 3rd party patches to get the game running without problems on new systems. I would recommend it to anybody interested in a 3rd person shooter with very good story."
Max Payne 2: The Fall of Max Payne,Action,"Amazing sequel, just as good as the first game and the story continues where the first one left off 10/10 game"
Max Payne 2: The Fall of Max Payne,Action,"Better than the first in most ways and runs pretty well, Story is good and the modding scene is huge. Needs a mod to enable widescreen resolutions, other than that it ran fine on my Modern AMD/Nividia system Apparently there is fixes for sound issues i have not experienced if you have any check the steam guides Grab it before rockstar rush remedy to release a broken half done game then de-list the originals like they have done before. i totally regret not buying the GTA trilogy before it was ""remastered"""
Max Payne 2: The Fall of Max Payne,Action,Good and underrated
Max Payne 2: The Fall of Max Payne,Action,pressing f5 simulator 2
Medal of Honor™,Action,"First singleplayer game I ever played. Pros : - Great campaing, inspired by true events (Operation Anaconda); - Great and realistic gun playing and sounds; - Likeable characters; - Great atmosphere. Cons : - Has small bugs but aren't game crashing"
Medal of Honor™,Action,MEDAL OF HONOR WAS ONE OF THE MOST FASCINATING GAMES OF ALL IT IS ONE OF BEST FIRST PERSON SHOOTING GAMES HAVING A REALLY GOOD AND SAD STORYLINE IN MY CASE I REALLY LOVED THIS GAME ONE OF THE BEST GAME BY ELECTRONIC ARTS
Medal of Honor™,Action,"Tried playing this thing's campaign, but besides being very generic, it kept crashing on air strike parts. Thank god it was within refund's window."
Need for Speed™ Rivals,"Action, Adventure, Racing","I feel the need, the need to drive around town. --what is it?-- It's a driving game, in a arcade style. You get to choose from 3 different objectives to complete during a race, that suits your style. When you complete the objectives, you unlock the next race and then keep on doing that again, pick a objective, have a race, and get some points to buy cars. You can choose to be the cops or not cops. You get some additional helpful items that can benefit you in a race, such as boosters or spike strips. I was put off by the brownish colour tint the game seems to have for a while. As time went on, it was less noticable and it looked better and better the more cars I unlocked. But there is a serious lack of colour that originally was a eyesore. The car models are stunning. The cars handle a lot with the feeling that it's on rails, and if you are used to a more modern Need for speed title, it will feel like you are stuck on the road like glue. Mainly it has to do with the fact that the roads tend to only go one way. You get a weird feeling that you are stuck on a highway. There's never any areas to stop, with crossroads, alleys or traffic lights, or a place to turn into any other street that's connected to it. The whole map is all essentially one big loop. In addition to that the camera I think, that's not as flexible as the newer racing games The car handling does have it's own feel to it, that is very arcade like and the cars feel very heavy. It does take some getting used to, and once I completed it, was really enjoying it thoroughly, mainly because the handling improved drastically with the cars that you get to drive later on. There are a few other major negative points, in that you can't pause the game. Also the keyboard default controls were strange, and worst of all the refresh rate was stuck on 30fps, which felt borderline unplayable. Once that was fixed with a command line that didn't work for me in Steam command line, but once I added it in Origins command line it worked from there. Everything felt so much better, and I could finally enjoy the game."
Need for Speed™ Rivals,"Action, Adventure, Racing",i need for speed
OUTRIDERS,"Action, Adventure, RPG","Nope, it's too expensive and it's full of bugs and crashes constantly. On the other hand, the game is linear, the map is linear (definitely not open world),  the story is uninteresting and single player is IMPOSSIBLE you are forced to play with others, forget about free roaming by yourself."
OUTRIDERS,"Action, Adventure, RPG",lost connection to the servers during expeditions which are super ♥♥♥♥♥ hard at times even insane  uninstalled  no i dont recommend  this game i come back if u nerf the expeditions i aint ♥♥♥♥♥ with it and fix yr servers as well 4 months after still no content update lmao
OUTRIDERS,"Action, Adventure, RPG","Buggy and unoptimized even now, but if you can deal with it or happen to be one of the few lucky ones that doesn't encounter these issues then there is a lot of fun to be had here. Great/satisfying gore, fun Gears of War like game play, decent graphics, and the characters/story have that dark and rough/tough look and vibe that the old GoW trilogy story and characters had. Definitely worth checking out if you're a fan of GoW and 3rd person shooters, though I highly suggest playing it coop and having the difficulty scale with your characters or it will probably be too easy, makes it much more fun. The only cons I personally had were ofcourse the bugs/optimization, sometimes the game play can get a little repetitive after a while, and finally I felt like you got way too much loot. This final con was especially annoying if you're playing on the highest difficulty that scales with you because you are almost constantly getting better gear which really takes away from the excitement you get when you have just found some really good loot. I felt like I was always switching out my weapons and armor because I was almost constantly getting something better. My score: 7/10"
OUTRIDERS,"Action, Adventure, RPG","A looter shooter without the live service BS This scratches my mindless loot-goblin itch without exposing me to the ""please-play-me-forever"" trap of live-service games. I like what's offered here. Unfortunately, I can't help but imagine the what-if's if this game was launched better, the promised DLCs were delivered, bugs fixed, balance tweaked, and the publisher made right with the developer. This game could have been so much better!"
Operation: Tango,"Adventure, Casual","a bit short, but a lot of high pace fun"
Operation: Tango,"Adventure, Casual","One of the funniest co-op games I've played! Great fun with mates and would recommend anyone to pick up this game if the price is right, due to it's shortness in length. This game will take you about 4 - 6 hours depending on how good you are."
Ortus Regni,"Free To Play, Indie, Strategy",I just absolutely love it.  Very thematic.  Very strategic.  Unique.  Easy to learn.  A variety of strategies.  I think i'm going to have to go buy the physical version.
Ortus Regni,"Free To Play, Indie, Strategy",Very enjoyable and full of strategy.  An excellent game.
Ortus Regni,"Free To Play, Indie, Strategy","This game is damn brilliant. If you like board games, you need to download it. No, I'm serious. Please download this."
Ortus Regni,"Free To Play, Indie, Strategy","這個遊戲十分有趣!是中古LCG 可以偏重軍隊,教廷,種田,暗殺,騎術大會,這簡直是卡版CKII !你也可以不斷開宴會但是牌庫是命記得繁殖後代! Ortus Regni is a interesting card game,its also free to play with 0 play to win element !"
Outer Wilds,"Action, Adventure",I dont have this game.
Outer Wilds,"Action, Adventure","Brilliantly designed, charming, and thought provoking. It takes the most interesting parts of Subnautica and combines it with Interstellar and then throws in a bunch of aliens (like you!) because why not. The less you know going into it, the better, so I'm going to stop here and simply recommend it."
Outer Wilds,"Action, Adventure","Wow, what a game.   You really need above average intelligence to figure this game out without hints.   The dev team must really have been really smart to figure out how to put together such a game.   They did a great job.   The cartoony characters threw me off, thinking it was more of a young person's game but it takes a lot of mature logic to figure out what was going on.   I can tell the dev team really enjoy space and physics because it relies heavily upon these.   It did take me awhile to bond with the game (about 15 hours).  It was ok at first and I kept going based on all the outstanding reviews.   It was enjoyable enough to get to that point but didn't hook me in until then.   It definitely had it's frustrating moments; but then again, all games usually do.    I would definitely recommend this ride.   Reading about the game just doesn't give you a great feel of what it is all about and just has to be experienced.   Did it change my life.  No.  But I definitely enjoyed the ride.   Have fun!"
Outer Wilds,"Action, Adventure","Amazing and pretty unique game. There is basically no progression in the normal sense, it is all about learning about how the universe works. Very engaging premise and very well designed. Does some incredible things with exploration and non-linear narrative. My primary complaints are that it can get a bit repetitive and/or frustrating at times doing the same stuff over and over or just barely missing something and having to wait ~22 minutes to do it again. Also, the ""solution"" to the game is a bit underwhelming compared to what it could have been. Plus, I kind of wish there was one or two more planets and/or environments to explore as well. Besides those small issues, the game is incredible. It is a bit expensive at full price, so I might suggest waiting for it to go on sale (like $15 or less), but as it stands I really loved it and highly recommend it for those who love exploration games and experimental games. 8.5/10 With the expansion the game becomes more complete and fleshed out. 9/10 with the expansion."
Outlast 2,"Action, Adventure, Indie",Very Good.
Outlast 2,"Action, Adventure, Indie","I feel so annoyed playing this game, ive been searching here and There for item. Ive been searching a school and searching the toilets Just to progress There is a lot of enemies doing routines, making it a standard Stealth game time to time. The setting in the first game is Great. Here its a lot of simular houses and forests. Pros: Runs well Game looks Great Interesting story Okay linearity, i would like easier routings Cons: Tedious A lot of fooling around enemies Notat as cool as outlast 1 The ♥♥♥♥♥♥♥ search fetchquests"
Outlast 2,"Action, Adventure, Indie","I really liked the characters and the setting, it's unique to horror games. However what you get here is a scary and weird first hour and an even scarier and more weird last hour, but everything in between is dull walking that doesn't do anything for the story and it goes on for too long."
Outlast 2,"Action, Adventure, Indie",Talking about outlast 2 damn it's so awesome this is the first game which scared me to go to the bathroom at night. LOL anyways yeah everyone who who can run this game on their pc should give it a try it's worth it. And if you have already played Outlast 1 then you should definitely. This game is really big compared to outlast 1 and also really good. The thing l didn't understand about this game is that even after completing the game l didn't even get a single achievement. Which was a bad point of it but although the gameplay the storyline and the mindset of the game is superb do check it out.
Outlast 2,"Action, Adventure, Indie",Pretty good game. This isn't as good as the 1st Outlast but this is still really fun. The only scares are the over done jump scares which I don't really mind but compared to Outlast there's way more.
Outlast 2,"Action, Adventure, Indie","Hands down the best horror experience I've had in a long time. I'm surprised how little attention this game got. The story, gameplay, music and graphics were all fantastic. Also, this game did not hold back in mature content and truly aimed for (and succeeded) in making a true/brutal horror experience. I cannot recommend this game more  to all horror fans, 10/10."
Outlast 2,"Action, Adventure, Indie",Good game
Outlast 2,"Action, Adventure, Indie",perfect game
Outlast 2,"Action, Adventure, Indie",Outlast 1 was better
Outlast 2,"Action, Adventure, Indie","Decent game, improved gameplay and features upon the first especially the graphical improvement. The story though is really confusing if you're not paying 100% attention with the school flashbacks. Speaking of which, they really ruined the flow of gameplay a lot. The amount of 1-Hit kill enemies was especially annoying, and the respawns are put right next to said enemy so it's just a matter of you dying until you finally escape. Blake's voice actor is decent although the constant swearing didn't seem needed when you see something scary, as it takes away the player's reaction. The final scene though was great... Blake is trying to cope with the fact his wife has just died, he has gone completely insane and is left alone with a 'child' that isn't there. Overall, decent game with some innovation which was welcomed but the flow of gameplay and story needs to be improved for the upcoming game."
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play",Very good Diablo 2 successor... though sometimes damn unforgiving
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play",the F2P stands for Fun-to-play
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play","Path of Exile is excellent. Fast-paced diablo-like, lots of customization, incredibly deep skill trees, fun skills + skill combos, totally soloable, easy to pick up but with serious depth. I keep coming back to it."
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play",Best ARPG on the market
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play","Dieses Spiel macht schnell süchtig, also vorsticht ;) Habe damit vor gut 10 Stunden angefangen und denke nicht das ich so schnell wieder damit aufhöre. Warum muss ich hier glaube ich nicht erklären, denn es gibt zu genüge Reviews die das bereits sehr gut tun. Was jedoch anzumerken ist, das Spiel ist ""Free2Play"". Dieser Begriff wird in den meisten eher Misstrauen auslosen, da es in der Vergangenheit genung Spiele gab, die durch dieses Modell Items, etc. für Echtgeld verkauft haben, die z.B. das Balancing dieser Spiele immens verschlechtert haben. PoE merkt man dieses ""Free2Play""-Modell jedoch gar nicht an, und man könnte es ohne Probleme auch für einen Vollpreistitel halten. In den Meisten ""F2P""-Spielen kommt man irgendwann zu dem Punkt, an dem man, ohne Echtgeld auszugeben, einfach nicht mehr weiter kommen kann. In PoE wird das jedoch nicht so schnell, wenn nicht gar nicht passieren."
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play",Much better than Diablo 4.
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play","The definite successor of Diablo 2. It has almost everything, just set items are missing."
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play",rolling for 6 link any% edit: i got one like 90 hrs in EZ
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play","I keep coming back to this one, its probably the only game of its type I have really enjoyed.  I can't explain why, it just is."
Path of Exile,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play",This is what i wanted diablo to be.
Pentiment,"Adventure, Casual",That is really unique game for me. Art looks great and I enjoyed it.. but please dont make my mistake and do not repeat act1 over and over trying to get best of it. Also this game is 90% time of conversations so if you looks for something dynamic its not for you. Was fun for me.
Pentiment,"Adventure, Casual",The 'James Joyce' of video games
Pentiment,"Adventure, Casual","Yes it's beautiful and unique and it starts off great, but: - murder mystery without resolution, because they thought it doesn't matter for you who did it, after you just spend 15 hours trying to figure out who did it I could stop at this point beacause it's a dealbreaker for me, but let's go on: - horrible pacing, story just drops at one point and never picks up the tempo again - too many fillers. I understand it helps the worldbuilding but after 3 hours of gossip with millers wife I don't need another 3 hours gossip with fisherman's wife or whatever - mind-numbingly boring 3 Act - at some point it changes its tone from authentic and historical to ""let's preach about modern day politics"" -  illusion of choice but it's really linear - no proper save system - everything you do is on time-constraint which some may don't like (I don't mind)"
Police Stories,"Action, Indie, Simulation, Strategy","Decent game and I enjoyed playing it co-op. My biggest complaint against the game is the fact that enemies often have lightening quick reflexes and shoot/kill you as soon as they see you. This doesn't always happen, but when it does it is very annoying. I'd recommend picking it up on sale, not worth the full price imo."
Police Stories,"Action, Indie, Simulation, Strategy","Really fun top-down tactical game. Worked well co-op via Remote Play Together. Took 4 hours to beat on Easy. Started out really hard but got a lot easier after a couple missions (unlocked gear), probably could have stepped up the difficulty but we were still enjoying it on easy. Enemies' aim is near perfect and your guns have a scatter which gives you almost no time to react, really forces you to be tactical and use your gear. Feels satisfying to get through a level without making a mistake. Story is kinda meh but the gameplay doesn't need it. There's workshop support, haven't tried it but there's a lot of missions out there, might provide some extra play time for some players. Had a fun time with this one, recommended if you're interested and you're ok with the length."
Police Stories,"Action, Indie, Simulation, Strategy","This a short nostalgic game with retro graphics and 2D playstyle. Graphics are pretty cute and animations are coherent with that. Even though music is a bit limited, it is good and it is compatible with the noir/80’s action movie style. As you can understand from the style of the game, story is non-original and it is there only for atmospheric reasons. So, if you do not expect nothing from it, it is not bad. The main part that the game shines is the playstyle. Even though, it is a bit limited and weird at the beginning, as you unlock more equipment, gameplay gets better and you are able to play without killing anyone. However, without the equipment, there is no way for a peaceful playthrough (like real life I guess). Some of the equipment are pretty useless but if you think the length of the story mode, it has a decent variety of equipment. I prefer mostly singleplayer; so, I did not look into co-op no more than one mission and I can say that I had no problem with it. However, I can’t see a real reason to play this game with another person. I feel like, it would make it harder to get As in the missions. AI serves well as an additional equipment pack. Other than that, with the last update you can design your own levels and play other people’s levels if you are into that. I am not into that but I appreciate having it."
Police Stories,"Action, Indie, Simulation, Strategy",got good when you got a bit further and actually got some gear. really silly start making you play the missions over and over until you get a good enough score.
RIOT: Civil Unrest,"Indie, Simulation, Strategy","good vision that generated hype, actual execution kinda sucks"
RIOT: Civil Unrest,"Indie, Simulation, Strategy","Aside from making a lot of noise and gingerly guiding pixel people toward the other side... nothing you do seems to have any impact and I have a hard time seeing this as a ""game"""
Ravenfield,"Action, Indie, Early Access",Funny game
Ravenfield,"Action, Indie, Early Access",Does Battlefield better than DICE
Ravenfield,"Action, Indie, Early Access",jeps
Ravenfield,"Action, Indie, Early Access",⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀ ⣀⣀⣤⣤⣤⣀⡀ ⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀ ⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆ ⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆ ⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆ ⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠸⣼⡿ ⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉ ⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇ ⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇ ⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇ ⠀⠀ ⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠇ ⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇ ⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃
Ravenfield,"Action, Indie, Early Access",nice
Ready or Not,"Action, Adventure, Indie","Game now freezes after a couple mins in any mission and remains unplayable for months now. Hogs 100% system memory. Devs wont release the fix as they dont wanna test it without the ""newest dlc being released."" You also had to be a ""Supporter"" to play the alpha. What was I supporting when I paid for this game? Wish I could ""Unsupport"" and get my money back then."
Ready or Not,"Action, Adventure, Indie",ISIS attack ∞/10
Ready or Not,"Action, Adventure, Indie","Good game, but not as ""realistic"" as the devs claim. SWAT 4 presented more realistic scenarios, the most guys you'd have to fight would be like 5 dudes.  In Ready or Not, you are routinely caught in wall to wall fire fights from all angles by like 50 guys, who are usually just security guards, not armed criminals. (Security guard would probably not fight the police) My main complaint is that as great as this game is, it comes off as total cop porn, depicting SWAT teams as gun-ho action heroes instead of the reality of what the job entails. This is closer to Rainbow Six than the original SWAT. Not really a bad thing, but I feel like it does take something away from the experience. You don't get to pick your entry point, there are no police snipers and as I said, the amount of hostiles is far beyond anything a SWAT team would be called to put down. Ready or Not also doesn't ask the same questions that SWAT does, about proper police procedure. For example, many of the arrest animations, most of which you perform on non-suspects and hostages, might be considered police brutality. (Slapping the person and shoving them to the ground. Not exactly the best way to treat someone whos been taken hostage.) This would be fine, but the game never uses this to make a statement. It just presents it as accepted procedure. SWAT 4 was very nuanced about this sort of thing in a way that these developers don't seem to be. I mean, they are banning people on the forums for making jokes about the ATF or people who mention George Floyd, even in jest. Just reeks of insecurity and an unquestioning obedience to authority. However, where I think the game shines is its atmosphere and the gritty environments. The enemies are some seriously bad people. Not just your usual gang bangers, bank robbers and terrorists. You'll raid sex slave rings, child traffickers, and a crackhouse complete with an ODing baby. Some seriously nasty stuff that borders on horror. Its incredibly violent, which is another plus. On at least one level, a suspect blows his head off rather than be taken down. The Nightclub shooting is filled with gory bodies and the mansion raid has some incredibly confronting scenes involving child murder. Definitely not a game for the faint of heart, but in this sense, I think it does depict the nature of inhumanity that humans often display to each other."
Ready or Not,"Action, Adventure, Indie",nevermind we're so back :)
Ready or Not,"Action, Adventure, Indie","This is honestly one of the best modern games I've ever played, especially with friends in coop. Very fun tactical game play, fantastic level design, very gritty and realistic, and it certainly does not shy away from very dark and uncomfortable subject matter unlike most modern video games. It is very rare that I do this, but I have been combing every inch of the maps I play in order to glean as much information as I can from the fantastic environmental storytelling. Every map tells its own little interesting and dark story of an incident that has occurred in this seedy, crime ridden city known as Los Suenos. If anything you just read sounds appealing to you then do yourself a favor and buy this game now. Trust me, it's worth every cent. My score: 10/10."
Ready or Not,"Action, Adventure, Indie",Very unique sim like experience. Great to play with friends even in early access.
Ready or Not,"Action, Adventure, Indie",bing chilling 1.0
Ready or Not,"Action, Adventure, Indie","for some reason i always shoot the children, such fragile targets."
Ready or Not,"Action, Adventure, Indie",One of the best games I have played in recent years. A spiritual successor to Swat 4 that takes some elements from Rainbow Six. Can't recommend enough for anyone who enjoys tactical co-op games.
Ready or Not,"Action, Adventure, Indie",best for who love TACTICAL SHOOTER <3
Realm Grinder,"Free To Play, RPG, Strategy","This is probably the most enjoyable clicker I've ever played, but I would advise against buying any of the microtransation upgrades until you're really far into the game, otherwise you might ruin the early game like I did."
Realm Grinder,"Free To Play, RPG, Strategy",MEH
Rebel Cops,Strategy,"This a turn-based tactical game with resource management mechanics. It looks like developers wanted to follow a more populistic way after This is the Police. There isn’t any strong aspect of This is the Police franchise unfortunately. There isn’t a real story, soundtrack is repetitive, tactical combat is limited, levelling is weak and resource management is just there to be there. First of all, the story, it is overtly not the main aspect of the game. It is just there, because it needs to be. It is for providing a concept but even with that it is bad. You are in a really small town with a huge crime ring. There are hundreds of people in this mob weirdly. You can’t grasp why are you working with a known dirty cop, even though you have an evidence against him. However, Warren Nash helps you until the end. Secondly, repetition. There isn’t any variety in soundtrack and there aren’t many tracks either. Unfortunately, biggest negative part about the game is limited and repetitive gameplay. Every mechanical aspect of the game is stretched. There are only two different types of enemies, less than ten skills and three attributes. Because of these limited gameplay features, you can’t do anything different playing the game. Other than that, there is a resource management part of the game which feels forced. As a vigilante you shouldn’t have a budget and an arsenal to fight the crime, I agree with that part but while you can loot the missions for TVs, PCs or video cassettes you can’t loot the criminals for their weapons or ammo. That is just plain non-sense. Stealth isn’t such a good option either. It doesn’t reward the player catching criminals instead of killing them – there is the advantage of not using the ammo though – and shooting strategy is easier (thanks to charging AI). On the bright side, there is some variety for the missions and there isn’t much games in this category. So, if you like games likes XCOM or UFO series which don’t have a strong story you may like this game. Plus, there wasn’t any bug and the price is pretty reasonable."
Rebel Cops,Strategy,"Wow, I have not played previous games of the series as I'm not a fan of cops vs criminals genre but this one is a hidden gem. It should appeal to all avid turn-base tactics players as it's really demanding and if you're stupid you can always blame RNG so it's a win-win situation!"
Rebel Cops,Strategy,Don't expect anything like the combat in X-Com. This is more like a puzzle.
Red Dead Online,"Action, Adventure",Masterpiece but not on my Potato pc
Red Dead Online,"Action, Adventure",Legendry game
Red Dead Online,"Action, Adventure","This used to be worth it when it was 5 bucks. RDR online gets real boring real quickly, so you might as well buy the full game which is way more fun."
Red Dead Online,"Action, Adventure",.
Red Dead Online,"Action, Adventure",neat
Remnant: From the Ashes,"Action, Adventure, RPG",Rogue Souls with Guns?!?!?!?!?
